index,recipient,donor,slot,implementation,runtime_status,offer_eligible,adapter,exclusion_reason,evidence
26,captain_falcon,bowser,fair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":true,""native_jab"":false,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""81533ece59d729a3aef5495e6185c60b616e27b3"",""evidence"":""docs/evidence/aerials/current/aerials-debug-stress-0-130.json"",""log_sha256"":""49529f3c79e4d63320368cef9d60b49620a7ac6fd09d26c7e7aec9afcdfd6dca""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":true,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""36c24894da8b0649624bd1277c126c7533e46b54"",""evidence"":""docs/evidence/aerials/current/aerials-release-stress-0-130.json"",""log_sha256"":""fbc9a3bcc32b3f6ab77bd81ee710a8f2fa5e8c5773149e6da91736b32a1de458""}]"
27,captain_falcon,bowser,bair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
28,captain_falcon,bowser,uair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
29,captain_falcon,bowser,dair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
30,captain_falcon,link,nair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
31,captain_falcon,link,fair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
32,captain_falcon,link,bair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
33,captain_falcon,link,uair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
34,captain_falcon,link,dair,implemented,runtime-tested,True,link-down-bounce,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":true,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
35,captain_falcon,luigi,nair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
36,captain_falcon,luigi,fair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
37,captain_falcon,luigi,bair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
38,captain_falcon,luigi,uair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
39,captain_falcon,luigi,dair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
40,captain_falcon,mario,nair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
41,captain_falcon,mario,fair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
42,captain_falcon,mario,bair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
43,captain_falcon,mario,uair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
44,captain_falcon,mario,dair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
45,captain_falcon,marth,nair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
46,captain_falcon,marth,fair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
47,captain_falcon,marth,bair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
48,captain_falcon,marth,uair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
49,captain_falcon,marth,dair,implemented,runtime-tested,True,common-aerial,,"[{""status"":""runtime-tested"",""profile"":""debug"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""604630d94d7befcd31693eb1a266f4cb5827e5fb"",""evidence"":""docs/evidence/aerials/current/aerials-debug-current-0-130.json"",""log_sha256"":""597f02082e720fadd72b8e1874c731b11b7274f5b7cf4cc22185e848c0777424""},{""status"":""runtime-tested"",""profile"":""release"",""lifecycle"":true,""stress"":false,""native_jab"":true,""adapter_assertion"":false,""backend"":""profile-default"",""dol_sha1"":""701391db058943f42300ca97846a0f2156b4a084"",""evidence"":""docs/evidence/aerials/current/aerials-release-extended-0-130.json"",""log_sha256"":""da69f533920989144323b3e2836413d7abcfcfdd2f45b1f4361bdb30f6d54ba5""}]"
